Id,SalePrice
2736,145555.38290368015
2737,107881.9931046266
2738,145825.56329223554
2739,161660.19313246117
2740,126423.41735925444
2741,135754.25044249016
2742,160605.5600035329
2743,136760.87130462244
2744,149724.58090559818
2745,144371.9680250237
2746,126358.74626456824
2747,160309.804518521
2748,122155.20533705864
2749,122238.20603022096
2750,115626.99630928074
2751,117915.17716505734
2752,225418.5430519245
2753,150144.09153988835
2754,239737.3284864325
2755,141943.10707758617
2756,84932.71268730407
2757,63590.511924428574
2758,86882.09340764477
2759,156459.7881292167
2760,139853.58220355865
2761,145469.49605488306
2762,143357.86349379958
2763,195224.22756586556
2764,168456.38808384136
2765,265278.7411532556
2766,127500.75055029511
2767,80135.35520028684
2768,123831.59502147936
2769,123612.9048518808
2770,146904.78569378995
2771,102618.1127010858
2772,107379.65607452625
2773,167885.9537060071
2774,128217.12330591341
2775,118098.12569584051
2776,155297.220329197
2777,154145.24809642223
2778,125011.79607734474
2779,126989.486269305
2780,99543.70211101312
2781,93652.75756816013
2782,86900.70903232961
2783,87129.4755175754
2784,118805.47103173973
2785,137658.8803113075
2786,55933.50436649448
2787,125116.38955428608
2788,68953.81457331049
2789,191678.101718084
2790,88797.09978324262
2791,112784.08780569298
2792,51567.35130077496
2793,148955.35625000513
2794,94388.73899187549
2795,121496.76749441179
2796,97120.08108668058
2797,205317.94562729838
2798,122355.19437091431
2799,110104.34786961786
2800,78186.955186326
2801,117857.76878754696
2802,126310.2197155492
2803,170895.16137467697
2804,146350.22672847367
2805,94834.23197491048
2806,91657.60476719786
2807,150318.5021564513
2808,143079.5387624065
2809,123387.89227114734
2810,118279.41013972537
2811,155421.94027417048
2812,171987.96638996364
2813,176053.0258293955
2814,174634.01103715115
2815,97016.27788556187
2816,202643.57595526712
2817,135543.16294446227
2818,118880.85392255196
2819,179081.02508019353
2820,143358.0433742758
2821,118469.05509052973
2822,193664.03184444626
2823,275998.23293235287
2824,192792.11460386537
2825,153591.43585464475
2826,120769.78453664214
2827,144982.6167453027
2828,251985.3177961221
2829,198395.73978800577
2830,223946.95127325697
2831,187220.35420622403
2832,231209.59013273806
2833,329998.879763153
2834,236682.79487502814
2835,232539.675769068
2836,191871.39030747738
2837,164790.928083024
2838,131905.14662385022
2839,187109.15333473223
2840,183018.29188297316
2841,205533.8524309998
2842,223507.1174049434
2843,151202.59033818165
2844,168569.89978673932
2845,107660.22619886568
2846,212455.96398875065
2847,191619.9539604034
2848,211007.3162669668
2849,197932.97139230737
2850,261096.13911747624
2851,221856.107464906
2852,223160.3571847906
2853,226627.5225825435
2854,157909.05470735248
2855,199526.31586461462
2856,207802.6493062189
2857,190097.83125064935
2858,213220.887559966
2859,126288.31203519774
2860,146270.6287696571
2861,124696.9652690349
2862,204216.43685748946
2863,125134.11839737493
2864,262848.8450984788
2865,177760.86704252457
2866,185909.07802507043
2867,91096.48348400206
2868,133394.4936004968
2869,112781.26042577671
2870,147897.19248788262
2871,85693.65069414803
2872,32170.77360527549
2873,99726.02217873436
2874,133654.7150088997
2875,122615.91814480192
2876,184408.5542926491
2877,129944.520448939
2878,163000.24120931485
2879,140110.12974321085
2880,102569.7043549922
2881,144249.67500009295
2882,146497.85417872318
2883,183164.37173337204
2884,198640.39419961668
2885,169610.5133829179
2886,197554.64459678676
2887,95808.75066527043
2888,139893.53183848708
2889,51444.57704812969
2890,75730.4517117056
2891,146396.94341530686
2892,42055.41781887377
2893,99433.61693204724
2894,42723.54311697907
2895,329413.8844094474
2896,279586.6060037291
2897,212312.268590977
2898,167885.3985130018
2899,229839.7699569143
2900,151681.8144233029
2901,215501.45164247515
2902,184251.5273407672
2903,310991.95974438655
2904,352121.5334324635
2905,91610.56191957684
2906,224210.06002667296
2907,117249.75700005499
2908,114852.71689893637
2909,166390.78731863236
2910,71326.45713032235
2911,96796.81026250031
2912,137659.47154794325
2913,95374.87923218485
2914,81259.57636484574
2915,81523.02484396886
2916,95792.54876119457
2917,165967.25605923525
2918,107461.74435460666
2919,220552.85147263965
